"","cancer","ceRNA","drug","train_database","method_DE","log2FC","DE_pvalue","method_scc","scc_r","scc_pvalue","fdr"
"6387","THYM","RASSF8-AS1-MIR342-CANX","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.513179017170773,5.61743893490457e-05,"spearman",-0.458010972984235,1.44149908931777e-07,6.34527441765705e-07
"6388","THYM","RASSF8-AS1-MIR342-CANX","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.977382154990665,4.90122678196381e-06,"spearman",-0.543305391397167,1.44001572123446e-10,1.12961163327949e-09
"6389","THYM","RASSF8-AS1-MIR342-CANX","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.68868222263117,7.96003260674578e-07,"spearman",-0.55533023126606,4.61855881084342e-11,4.01804544571171e-10
"6390","THYM","RASSF8-AS1-MIR342-FAM3C","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.466573317173153,0.00135394144309263,"spearman",-0.351316063615529,8.34172658322138e-05,0.000213188452933123
"6391","THYM","RASSF8-AS1-MIR342-FAM3C","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",0.945574618844182,0.00494421385133566,"spearman",-0.31283422459893,0.000503667190482041,0.00110647831113804
"6392","THYM","RASSF8-AS1-MIR342-FAM3C","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.448394463351998,0.000236297026000471,"spearman",-0.402958538787416,5.04325591986849e-06,1.63249809160201e-05
"6393","THYM","RASSF8-AS1-MIR342-FAM3C","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.517433714612865,0.00011080622228835,"spearman",-0.348920063893326,9.39517455208974e-05,0.000237667657554061
"6394","THYM","RASSF8-AS1-MIR342-FAM3C","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.801294448229163,0.000188138978662516,"spearman",-0.360096951859173,5.35059883976255e-05,0.000141502050683421
"6395","THYM","SCAMP1-AS1-MIR27B-UBXN1","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.88035171726468,0.000603613587284835,"spearman",-0.400979234669074,5.66625029354621e-06,1.81456578020232e-05
"6396","THYM","SCGB1B2P-MIR27B-UBXN1","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.88035171726468,0.000603613587284835,"spearman",-0.410000694492673,3.31201401717296e-06,1.11475424604004e-05
"6397","THYM","SCOC-AS1-MIR186-NENF","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.03307403775244,3.04541456851842e-05,"spearman",-0.403493298145705,4.88639583263426e-06,1.58655413252758e-05
"6398","THYM","SCOC-AS1-MIR186-NENF","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",2.72564898264893,0.0029964171135702,"spearman",-0.376352524480867,2.27109358220224e-05,6.43109983769161e-05
"6399","THYM","SCOC-AS1-MIR186-NENF","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",2.19272651271321,3.41597180050831e-05,"spearman",-0.411500798666574,3.02449320627256e-06,1.02529624815318e-05
"6400","THYM","SCOC-AS1-MIR186-NENF","CDK9_5576_1708","GDSC2","Wilcoxon rank-sum test",1.97954443499799,0.000188158366195804,"spearman",-0.319848600597264,0.000369284863344379,0.000832676707522603
"6401","THYM","SCOC-AS1-MIR186-NENF","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.597702334059785,1.65851825910221e-05,"spearman",-0.398298492950899,6.6266313296666e-06,2.08889282047737e-05
"6402","THYM","SCOC-AS1-MIR186-PSMD13","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",0.568948886119176,0.00486416032798502,"spearman",-0.30536148343635,0.000695274580179087,0.00148510551054494
"6403","THYM","SCOC-AS1-MIR186-PSMD4","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.390770729080392,0.00261166541083486,"spearman",-0.384332245294812,1.46601258886468e-05,4.30448460210425e-05
"6404","THYM","SCOC-AS1-MIR186-PSMD4","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.395232350341632,0.00510790542499549,"spearman",-0.332613375928884,0.000205858040856315,0.00048726280703018
"6405","THYM","SCOC-AS1-MIR186-PSMD4","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.41761635729487,8.65811496212306e-06,"spearman",-0.479749426609214,2.95350337397359e-08,1.48026067291052e-07
"6406","THYM","SCOC-AS1-MIR186-PSMD4","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.22707504393937,2.80956660559992e-07,"spearman",-0.534780193068963,3.13940409773871e-10,2.30568317315991e-09
"6407","THYM","SCOC-AS1-MIR186-PSMD4","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.04380089205378,0.00247943242881043,"spearman",-0.368921452878672,3.37944052379892e-05,9.26531162215057e-05
"6408","THYM","SCOC-AS1-MIR186-PSMD4","Rapamycin_1084","GDSC2","Wilcoxon rank-sum test",0.461662396955587,0.000468378525522942,"spearman",-0.320383359955552,0.000360538070257332,0.000814727893582152
"6409","THYM","SCOC-AS1-MIR186-PSMD4","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",3.68006073084127,2.51222454317341e-07,"spearman",-0.556128897840128,4.27567160588545e-11,3.74636899058923e-10
"6410","THYM","SCOC-AS1-MIR186-PSMD4","Eg5_9814_1712","GDSC2","Wilcoxon rank-sum test",2.02538634528454,7.54271194193854e-07,"spearman",-0.468470032641156,6.81597057717307e-08,3.19492503071703e-07
"6411","THYM","SCOC-AS1-MIR186-PSMD4","Dactinomycin_1811","GDSC2","Wilcoxon rank-sum test",1.44962548614402,4.92432231264626e-09,"spearman",-0.609986978128231,1.41265236063066e-13,2.10227519456539e-12
"6412","THYM","SCOC-AS1-MIR186-PSMD4","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.631229214389827,1.21577047423091e-05,"spearman",-0.447788040836169,2.92708512871755e-07,1.21218149821499e-06
"6413","THYM","SCOC-AS1-MIR186-PSMD4","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.08424661738617,2.11432619078927e-06,"spearman",-0.488141455261826,1.55415367321576e-08,8.20124114229196e-08
"6414","THYM","SCOC-AS1-MIR186-PSMD4","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.80409188793957,3.91985047923649e-07,"spearman",-0.595124661434822,7.60225657874035e-13,9.6882898794283e-12
"6415","THYM","SCOC-AS1-MIR186-PSMD8","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.61763570063568,0.00494421385133566,"spearman",-0.308139454128759,0.00061735387082855,0.0013327182261805
"6416","THYM","SGMS1-AS1-MIR181B1-FAM3C","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.620667201831288,0.000162498917341066,"spearman",-0.433828738106813,7.42327613441707e-07,2.83641494752332e-06
"6417","THYM","SGMS1-AS1-MIR181B1-FAM3C","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.824625387622107,4.87089460379664e-08,"spearman",-0.614973262032085,7.87367593266183e-14,1.23436257819552e-12
"6418","THYM","SGMS1-AS1-MIR181B1-FAM3C","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.2527256499843,2.80956660559992e-07,"spearman",-0.60034030140982,4.25339726249063e-13,5.71320521183926e-12
"6419","THYM","SGMS1-AS1-MIR181B1-FAM3C","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",4.41587423841946,2.47265457827094e-05,"spearman",-0.495784429474269,8.52972867935404e-09,4.73421917988964e-08
"6420","THYM","SGMS1-AS1-MIR181B1-FAM3C","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.22345887447738,6.74627897247755e-09,"spearman",-0.654441280644489,5.22062033539815e-16,1.36464194523477e-14
"6421","THYM","SGMS1-AS1-MIR181B1-FAM3C","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.629101781491008,4.66228381899145e-06,"spearman",-0.477519272171678,3.49292326665832e-08,1.72719785256611e-07
"6422","THYM","SGMS1-AS1-MIR181B1-FAM3C","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.477927458294965,1.62974087058828e-06,"spearman",-0.531210500729217,4.32310380076467e-10,3.09135070429506e-09
"6423","THYM","SGMS1-AS1-MIR181B1-FAM3C","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",8.65799237794172,1.71411411610078e-09,"spearman",-0.665893464823946,1.05594653854192e-16,3.27618185960903e-15
"6424","THYM","SGMS1-AS1-MIR181B1-FAM3C","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.760713139307577,0.000213136576626781,"spearman",-0.37563025210084,2.36155220654196e-05,6.66721302346004e-05
"6425","THYM","SGMS1-AS1-MIR181B1-FAM3C","Dactinomycin_1811","GDSC2","Wilcoxon rank-sum test",1.11552900574605,7.11267813503265e-06,"spearman",-0.455702752043686,1.69492883258393e-07,7.36522045192222e-07
"6426","THYM","SGMS1-AS1-MIR181B1-FAM3C","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.568074653704069,1.61962535763891e-05,"spearman",-0.484679491631363,2.02970695838878e-08,1.04914242614719e-07
"6427","THYM","SGMS1-AS1-MIR181B1-FAM3C","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.2742427974125,1.60262273704054e-08,"spearman",-0.642646313275539,2.52349203360268e-15,5.542625895665e-14
"6428","THYM","SGMS1-AS1-MIR181B1-FAM3C","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",2.10135814270427,1.04055424390889e-07,"spearman",-0.60597263698868,2.24492506931301e-13,3.190746018023e-12
"6429","THYM","SLC16A1-AS1-MIR130A-VAV3","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.498248805121884,0.00137883474981157,"spearman",-0.40597263698868,4.21751139495194e-06,1.38871541750142e-05
"6430","THYM","SLC16A1-AS1-MIR130A-VAV3","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.26080627887977,0.000246206232822772,"spearman",-0.443641919577748,3.87582543818697e-07,1.56728660842696e-06
"6431","THYM","SLC16A1-AS1-MIR130A-VAV3","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.612024498161492,6.77039608945397e-07,"spearman",-0.560587540801444,2.76906174023186e-11,2.51810529209085e-10
"6432","THYM","SLC16A1-AS1-MIR130A-VAV3","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.596994876144562,0.0050254570805587,"spearman",-0.312875894159317,0.000502750637078303,0.00110467507029596
"6433","THYM","SLC16A1-AS1-MIR130A-VAV3","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.681789571586696,0.00270318471200137,"spearman",-0.378820604360857,1.98594999043971e-05,5.68896160661265e-05
"6434","THYM","SLC16A1-AS1-MIR130A-VAV3","Sepantronium.bromide_1941","GDSC2","Wilcoxon rank-sum test",1.87226114692629,0.00165203945623416,"spearman",-0.338676296965067,0.000154559010776593,0.000374479489130114
"6435","THYM","SLC16A1-AS1-MIR149-ADA2","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.356846033425578,0.00930336279394315,"spearman",-0.321897353982915,0.00033680088515702,0.000765746526505347
"6436","THYM","SLC9A3-AS1-MIR342-CALR","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.388591647369483,0.00419475145495853,"spearman",-0.471935551079936,5.28846014832511e-08,2.52689989130121e-07
"6437","THYM","SLC9A3-AS1-MIR342-CALR","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.808383474396413,5.48070392008699e-08,"spearman",-0.615383012709216,7.50096769691747e-14,1.18258816242736e-12
"6438","THYM","SLC9A3-AS1-MIR342-CALR","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",0.740541585241398,0.00171233181053846,"spearman",-0.45159386068477,2.25467779013786e-07,9.55874524263956e-07
"6439","THYM","SLC9A3-AS1-MIR342-CALR","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.11057184642781,4.48175823408796e-09,"spearman",-0.656802555733037,3.77632365030317e-16,1.01943702511643e-14
"6440","THYM","SLC9A3-AS1-MIR342-CALR","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.403642973650895,7.32893668742828e-05,"spearman",-0.404285019793041,4.66260742233198e-06,1.52130649355561e-05
"6441","THYM","SLC9A3-AS1-MIR342-CALR","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.45384094417302,8.17694660669383e-07,"spearman",-0.437481769567331,5.84205591854178e-07,2.28246189158717e-06
"6442","THYM","SLC9A3-AS1-MIR342-CALR","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",2.0234269576336,4.19330147394724e-05,"spearman",-0.524654489895132,7.70569079648994e-10,5.23810606953588e-09
"6443","THYM","SLC9A3-AS1-MIR342-CALR","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.761468238091984,9.32129924400625e-05,"spearman",-0.395812209181193,7.65300673935451e-06,2.38109619502855e-05
"6444","THYM","SLC9A3-AS1-MIR342-CALR","Vincristine_1818","GDSC2","Wilcoxon rank-sum test",4.46292389086447,5.98597632553607e-08,"spearman",-0.641023682200153,3.11758672903881e-15,6.70619428354869e-14
"6445","THYM","SLC9A3-AS1-MIR342-CALR","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.112245350531,3.22866582662024e-07,"spearman",-0.506649813539641,3.5427382311703e-09,2.12292306178479e-08
"6446","THYM","SLC9A3-AS1-MIR342-CALR","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.02034032294717,0.00119096783632605,"spearman",-0.446308771442461,3.23685272999367e-07,1.32909378336794e-06
"6447","THYM","SLC9A3-AS1-MIR342-CANX","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.491269694778388,0.00310036149347385,"spearman",-0.371706368497812,2.91507763427981e-05,8.08943806834736e-05
"6448","THYM","SLC9A3-AS1-MIR342-CANX","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.695109861701102,2.0605451546392e-06,"spearman",-0.560045836516425,2.92014899388232e-11,2.64485597243927e-10
"6449","THYM","SLC9A3-AS1-MIR342-CANX","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.27030959000807,2.58357492443713e-07,"spearman",-0.610334050975762,1.35677983682078e-13,2.0269274588577e-12
"6450","THYM","SLC9A3-AS1-MIR342-CANX","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.6073226485976,2.80767309894018e-06,"spearman",-0.559372178623515,3.1191737989322e-11,2.81117126315545e-10
"6451","THYM","SLC9A3-AS1-MIR342-CANX","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.35789975532407,0.000347630157823932,"spearman",-0.428231127161608,1.06576751801635e-06,3.94763640919463e-06
"6452","THYM","SLC9A3-AS1-MIR342-CANX","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.314561407103203,0.000496807448963833,"spearman",-0.453982915480242,1.91083533824322e-07,8.21297519131909e-07
"6453","THYM","SLC9A3-AS1-MIR342-CANX","Luminespib_1559","GDSC2","Wilcoxon rank-sum test",3.55994819668582,1.37556598659197e-08,"spearman",-0.674991318841586,2.81903917564426e-17,1.00867350577011e-15
"6454","THYM","SLC9A3-AS1-MIR342-CANX","CDK9_5576_1708","GDSC2","Wilcoxon rank-sum test",1.67529747372978,0.00455554070371981,"spearman",-0.30285436488645,0.000773240503203006,0.00163584242214326
"6455","THYM","SLC9A3-AS1-MIR342-CANX","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.525306413529005,0.00343222782127167,"spearman",-0.337363705812904,0.000164535548194894,0.000396638135711927
"6456","THYM","SLC9A3-AS1-MIR342-CANX","Dactinomycin_1811","GDSC2","Wilcoxon rank-sum test",0.934848523691772,0.000128691935029771,"spearman",-0.409327198603238,3.44935029415821e-06,1.15696577362554e-05
"6457","THYM","SLC9A3-AS1-MIR342-CANX","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.497067727570115,0.00011080622228835,"spearman",-0.473609278422113,4.67378590729005e-08,2.25403113731934e-07
"6458","THYM","SLC9A3-AS1-MIR342-CANX","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.01304851736645,1.90572510452804e-06,"spearman",-0.547326531901052,9.89452687884927e-11,8.03315956263369e-10
"6459","THYM","SLC9A3-AS1-MIR342-CANX","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",1.56339789848794,4.21615807524347e-06,"spearman",-0.534384332245295,3.2533881519017e-10,2.38300578894938e-09
"6460","THYM","SNHG14-MIR181B1-FAM3C","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.625983781114029,0.000143162999151394,"spearman",-0.455413570386832,1.72952590319452e-07,7.50012859497639e-07
"6461","THYM","SNHG14-MIR181B1-FAM3C","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.778018501032949,3.1407601508152e-07,"spearman",-0.613368983957219,9.51351124421862e-14,1.46611883318e-12
"6462","THYM","SNHG14-MIR181B1-FAM3C","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.31998092213321,8.74756772289352e-08,"spearman",-0.61438988818668,8.43546447652311e-14,1.31332317469803e-12
"6463","THYM","SNHG14-MIR181B1-FAM3C","AZD8055_1059","GDSC2","Wilcoxon rank-sum test",7.07986766895047,3.53207815765908e-06,"spearman",-0.510222932148066,2.63575707770739e-09,1.6192475124281e-08
"6464","THYM","SNHG14-MIR181B1-FAM3C","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",2.10692117623988,3.31004682539882e-08,"spearman",-0.65417737342871,5.41208465302834e-16,1.41012690408076e-14
"6465","THYM","SNHG14-MIR181B1-FAM3C","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.614840443464923,8.65842620988273e-06,"spearman",-0.471095214945482,5.62552177920323e-08,2.67580570493062e-07
"6466","THYM","SNHG14-MIR181B1-FAM3C","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.461181533863744,4.43384824842206e-06,"spearman",-0.521827904715605,9.84907960139925e-10,6.55744877009467e-09
"6467","THYM","SNHG14-MIR181B1-FAM3C","CDK9_5038_1709","GDSC2","Wilcoxon rank-sum test",0.714934466208784,0.000704052006329871,"spearman",-0.368143621084797,3.52102825329349e-05,9.6236951741262e-05
"6468","THYM","SNHG14-MIR181B1-FAM3C","Dactinomycin_1811","GDSC2","Wilcoxon rank-sum test",1.18019387013923,2.00693271552717e-06,"spearman",-0.463192985572031,9.97713641038157e-08,4.53237916986034e-07
"6469","THYM","SNHG14-MIR181B1-FAM3C","MG.132_1862","GDSC2","Wilcoxon rank-sum test",0.617833366257153,3.35705942478673e-06,"spearman",-0.483276616431697,2.25969774396964e-08,1.15805701583647e-07
"6470","THYM","SNHG14-MIR181B1-FAM3C","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",1.24927428754423,3.72882706798122e-08,"spearman",-0.642743542925028,2.49162541377015e-15,5.47971054042082e-14
"6471","THYM","SNHG14-MIR181B1-FAM3C","Vinorelbine_2048","GDSC2","Wilcoxon rank-sum test",2.21806160375236,2.84958764456812e-08,"spearman",-0.622911313285645,3.0386250847506e-14,5.27387020832512e-13
"6472","THYM","SNHG14-MIR25-C3","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.315647455308167,0.0149848876704537,"spearman",-0.345037849850684,0.000113688182545157,0.000282831837606818
"6473","THYM","SNHG14-MIR25-C3","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.304166793728168,0.0193733193315929,"spearman",-0.301951524411417,0.00080322468349216,0.00169377576922775
"6474","THYM","SNHG14-MIR25-PDGFRL","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.469787501233263,0.000652036528801934,"spearman",-0.403333564830891,4.93276033754388e-06,1.60006469155432e-05
"6475","THYM","SNHG14-MIR25-PDGFRL","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.20427834307185,0.000162498917341066,"spearman",-0.429724286408778,9.68366655968325e-07,3.6156651846804e-06
"6476","THYM","SNHG14-MIR25-PDGFRL","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.282742173155891,0.00448121015139603,"spearman",-0.330835474685742,0.000223658184854248,0.000525790527893421
"6477","THYM","SNHG14-MIR25-PDGFRL","Bortezomib_1191","GDSC2","Wilcoxon rank-sum test",0.30969705118953,0.000308044705627746,"spearman",-0.405375373289812,4.37022861449842e-06,1.4342076226586e-05
"6478","THYM","SNHG14-MIR25-PDGFRL","Epirubicin_1511","GDSC2","Wilcoxon rank-sum test",4.31617731099785,0.0133334137123407,"spearman",-0.303275059509901,0.000759622241699764,0.00160959280187998
"6479","THYM","SNHG14-MIR25-PDGFRL","Dactinomycin_1911","GDSC2","Wilcoxon rank-sum test",0.588570029510829,0.00463070152105712,"spearman",-0.335115876915346,0.000183021065451963,0.000437457061112236
"6480","THYM","SNHG29-MIR26B-PPP3R1","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.04818494340708,0.000745566208885802,"spearman",-0.312431418848531,0.000512606826054952,0.00112440497806804
"6481","THYM","ST3GAL6-AS1-MIR4664-LEAP2","Camptothecin_1003","GDSC2","Wilcoxon rank-sum test",0.916298894211046,7.2926976753314e-06,"spearman",-0.320376415028821,0.000360650428716283,0.000814953300561988
"6482","THYM","ST3GAL6-AS1-MIR4664-LEAP2","Vinblastine_1004","GDSC2","Wilcoxon rank-sum test",0.816876972627847,9.86283168783771e-07,"spearman",-0.467567192166123,7.2784195595436e-08,3.39201203223774e-07
"6483","THYM","ST3GAL6-AS1-MIR4664-LEAP2","Docetaxel_1007","GDSC2","Wilcoxon rank-sum test",0.613035557323082,3.2628825958561e-05,"spearman",-0.558281825126745,3.46936837766642e-11,3.09501910464805e-10
"6484","THYM","ST3GAL6-AS1-MIR4664-LEAP2","Staurosporine_1034","GDSC2","Wilcoxon rank-sum test",1.08732061797955,1.85697905059889e-06,"spearman",-0.401195223966199,5.59488894892246e-06,1.7940798405451e-05
"6485","THYM","ST3GAL6-AS1-MIR4664-LEAP2","Dactolisib_1057","GDSC2","Wilcoxon rank-sum test",1.73783871873933,1.40274461044767e-11,"spearman",-0.647135217723453,1.39673082598795e-15,3.27385762502861e-14
"6486","THYM","ST3GAL6-AS1-MIR4664-LEAP2","Paclitaxel_1080","GDSC2","Wilcoxon rank-sum test",1.53074613472126,8.04558453438203e-06,"spearman",-0.586749079797208,1.89054120317752e-12,2.2086114325017e-11
"6487","THYM","ST3GAL6-AS1-MIR4664-LEAP2","Dinaciclib_1180","GDSC2","Wilcoxon rank-sum test",0.534605272860048,0.000134328321253592,"spearman",-0.436127508854781,6.38665912260172e-07,2.47515499375266e-06
